# Glikman et al. 2011 completeness in NDWFS field (1.71deg2) including spectroscopic incompleteness
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  458  3.580  -24.19  0.00000  0.0200  0.050
  459  3.580  -24.14  0.00000  0.0200  0.050
  460  3.580  -24.09  0.00000  0.0200  0.050
  461  3.580  -24.04  0.00000  0.0200  0.050
  462  3.580  -23.99  0.00000  0.0200  0.050
  463  3.580  -23.94  0.00000  0.0200  0.050
  464  3.580  -23.89  0.00000  0.0200  0.050
  465  3.580  -23.84  0.00000  0.0200  0.050
  466  3.580  -23.79  0.00000  0.0200  0.050
  467  3.580  -23.74  0.00000  0.0200  0.050
  468  3.580  -23.69  0.00000  0.0200  0.050
  469  3.580  -23.64  0.00000  0.0200  0.050
  470  3.580  -23.59  0.00000  0.0200  0.050
  471  3.580  -23.54  0.00000  0.0200  0.050
  472  3.580  -23.49  0.00000  0.0200  0.050
  473  3.580  -23.44  0.00000  0.0200  0.050
  474  3.580  -23.39  0.00000  0.0200  0.050
  475  3.580  -23.34  0.00000  0.0200  0.050
  476  3.580  -23.29  0.00000  0.0200  0.050
  477  3.580  -23.24  0.00000  0.0200  0.050
  478  3.580  -23.19  0.00000  0.0200  0.050
  479  3.580  -23.14  0.00000  0.0200  0.050
  480  3.580  -23.09  0.00000  0.0200  0.050
  481  3.580  -23.04  0.00000  0.0200  0.050
  482  3.580  -22.99  0.00000  0.0200  0.050
  483  3.580  -22.94  0.00000  0.0200  0.050
  484  3.580  -22.89  0.00000  0.0200  0.050
  485  3.580  -22.84  0.00000  0.0200  0.050
  486  3.580  -22.79  0.00202  0.0200  0.050
  487  3.580  -22.74  0.00397  0.0200  0.050
  488  3.580  -22.69  0.00550  0.0200  0.050
  489  3.580  -22.64  0.00663  0.0200  0.050
  490  3.580  -22.59  0.00737  0.0200  0.050
  491  3.580  -22.54  0.00783  0.0200  0.050
  492  3.580  -22.49  0.00837  0.0200  0.050
  493  3.580  -22.44  0.00938  0.0200  0.050
  494  3.580  -22.39  0.01115  0.0200  0.050
  495  3.580  -22.34  0.01393  0.0200  0.050
  496  3.580  -22.29  0.01761  0.0200  0.050
  497  3.580  -22.24  0.02119  0.0200  0.050
  498  3.580  -22.19  0.02366  0.0200  0.050
